"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside\/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1542585600000,"19:57:00","3B","5600 BELAIR RD","ROBBERY - STREET","O",null,426,"NORTHEAST","WALTHERSON",-76.546674,39.34162,null,"STREET",null,1
1542585600000,"10:30:00","3AF","2400 E NORTH AVE","ROBBERY - STREET","O","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5837355589,39.312596967,null,"STREET",null,1
1542499200000,"13:35:00","3B","300 N EUTAW ST","ROBBERY - STREET","O",null,111,"CENTRAL","DOWNTOWN",-76.621058,39.292897,null,"STREET",null,1
1542499200000,"14:22:00","3B","5300 CORDELIA AVE","ROBBERY - STREET","O",null,633,"NORTHWEST","ARLINGTON",-76.6836117406,39.3476830994,null,"STREET","Northwestern",1
1542499200000,"21:54:00","3B","200 N EUTAW ST","ROBBERY - STREET","O",null,111,"CENTRAL","DOWNTOWN",-76.6211005794,39.2915775773,null,"STREET",null,1
1542499200000,"18:08:00","3AF","2100 DRUID PARK DR","ROBBERY - STREET","O","FIREARM",533,"NORTHERN","WOODBERRY",-76.6501489779,39.3315790616,null,"STREET",null,1
1542499200000,"22:32:00","3B","500 S CATHERINE ST","ROBBERY - STREET","O",null,841,"SOUTHWEST","MILL HILL",-76.6541387192,39.2808185529,null,"STREET","Tri-District",1
1542499200000,"17:17:00","3AO","600 SWANN AVE","ROBBERY - STREET","O","OTHER",822,"SOUTHWEST","HUNTING RIDGE",-76.693950215,39.2935170538,null,"STREET",null,1
1542499200000,"00:40:00","3AF","300 S MACON ST","ROBBERY - STREET","O","FIREARM",242,"SOUTHEAST","GREEKTOWN",-76.5571662184,39.2884079567,null,"STREET",null,1
1542499200000,"14:12:00","3AF","2000 N CHARLES ST","ROBBERY - STREET","O","FIREARM",514,"NORTHERN","CHARLES NORTH",-76.616606,39.31235,null,"STREET",null,1
1542499200000,"20:27:00","3B","3200 W COLD SPRING LN","ROBBERY - STREET","O",null,613,"NORTHWEST","LUCILLE PARK",-76.6733520162,39.3368704774,null,"OTHER - OUTSIDE",null,1
1542499200000,"21:45:00","3B","500 WILSON ST","ROBBERY - STREET",null,null,123,"CENTRAL","UPTON",-76.632415796,39.3052105808,null,null,"Central",1
1542499200000,"14:40:00","3B","900 DRUID PARK LAKE DR","ROBBERY - STREET","O",null,133,"CENTRAL","RESERVOIR HILL",-76.636193,39.316906,null,"STREET",null,1
1542499200000,"22:10:00","3AF","2000 CLIPPER PARK RD","ROBBERY - STREET","O","FIREARM",533,"NORTHERN","WOODBERRY",-76.6446828531,39.3318686434,null,"STREET",null,1
1542499200000,"09:30:00","3P","700 E PATAPSCO AVE","ROBBERY - STREET","O",null,912,"SOUTHERN",null,-76.6006151213,39.2358231244,null,"STREET","Brooklyn",1
1542499200000,"20:17:00","3AF","1900 BELAIR RD","ROBBERY - STREET","O","FIREARM",331,"EASTERN","SOUTH CLIFTON PARK",-76.584042,39.31264,null,"PARKING LOT-OUTSIDE",null,1
1542499200000,"20:17:00","3AF","1900 BELAIR RD","ROBBERY - STREET","O","FIREARM",331,"EASTERN","SOUTH CLIFTON PARK",-76.584042,39.31264,null,"PARKING LOT-OUTSIDE",null,1
1542499200000,"22:58:00","3AF","1500 LANVALE ST","ROBBERY - STREET","O","FIREARM",343,"EASTERN","OLIVER",-76.5978173342,39.3095152326,null,"STREET","Eastern 1",1
1542499200000,"10:35:00","3B","1200 N MILTON AVE","ROBBERY - STREET","O",null,331,"EASTERN","BROADWAY EAST",-76.5827234592,39.3050893562,null,"STREET","Eastern 2",1
1542499200000,"22:15:00","3AF","100 N HIGHLAND AVE","ROBBERY - STREET","O","FIREARM",222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5695331169,39.2936967742,null,"STREET",null,1
1542499200000,"18:30:00","3AF","900 SAINT PAUL ST","ROBBERY - STREET","O","FIREARM",142,"CENTRAL","MOUNT VERNON",-76.614219,39.300576,null,"STREET",null,1
1542499200000,"17:00:00","3B","1500 E PRATT ST","ROBBERY - STREET","O",null,212,"SOUTHEAST","WASHINGTON HILL",-76.5965405215,39.2891626941,null,"STREET",null,1
1542499200000,"19:40:00","3AO","2500 MADISON AVE","ROBBERY - STREET","O","OTHER",133,"CENTRAL","RESERVOIR HILL",-76.6395840841,39.3144580696,null,"PORCH\/DECK",null,1
1542499200000,"16:00:00","3B","200 W BALTIMORE ST N","ROBBERY - STREET","O",null,111,"CENTRAL","DOWNTOWN",-76.6182606034,39.2894294815,null,"STREET",null,1
1542499200000,"16:00:00","3B","200 W BALTIMORE ST N","ROBBERY - STREET","O",null,111,"CENTRAL","DOWNTOWN",-76.6182606034,39.2894294815,null,"STREET",null,1
1542499200000,"19:17:00","3B","3800 WEST BAY AV","ROBBERY - STREET",null,null,913,"SOUTHERN",null,-76.595309699,39.2315051858,null,null,"Brooklyn",1
1542412800000,"19:30:00","3AO","400 ELRINO ST","ROBBERY - STREET","O","OTHER",241,"SOUTHEAST","JOSEPH LEE",-76.542961,39.289015,null,"STREET",null,1
1542412800000,"03:30:00","3AF","3300 NOBLE ST","ROBBERY - STREET","O","FIREARM",222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5704468353,39.2930460808,null,"STREET",null,1
1542412800000,"14:45:00","3AF","5100 YORK RD","ROBBERY - STREET","O","FIREARM",524,"NORTHERN","WINSTON-GOVANS",-76.6096728198,39.3502350584,null,"STREET",null,1
1542412800000,"16:12:00","3AF","3000 PULASKI HWY","ROBBERY - STREET","O","FIREARM",224,"SOUTHEAST","ELLWOOD PARK\/MONUMEN",-76.573552,39.295465,null,"STREET",null,1
1542412800000,"03:30:00","3AF","3300 NOBLE ST","ROBBERY - STREET","O","FIREARM",222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5704468353,39.2930460808,null,"STREET",null,1
1542412800000,"21:24:00","3AK","700 PONTIAC AVE","ROBBERY - STREET","O","KNIFE",913,"SOUTHERN","BROOKLYN",-76.599746,39.234627,null,"STREET","Brooklyn",1
1542412800000,"16:00:00","3B","300 S WOODYEAR ST","ROBBERY - STREET","O",null,935,"SOUTHERN",null,-76.6386060999,39.2843785527,null,"STREET","Tri-District",1
1542412800000,"00:00:00","3AK","3500 HORTON AVE","ROBBERY - STREET","O","KNIFE",913,"SOUTHERN","BROOKLYN",-76.6052480029,39.2394882265,null,"STREET","Brooklyn",1
1542326400000,"18:14:00","3B","700 SCOTT ST","ROBBERY - STREET","O",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.6287864961,39.2814199379,null,"STREET",null,1
1542326400000,"20:30:00","3B","0 S HOWARD ST","ROBBERY - STREET","O",null,111,"CENTRAL","DOWNTOWN",-76.619241,39.287622,null,"STREET",null,1
1542326400000,"02:35:00","3AF","2600 MARBOURNE AVE","ROBBERY - STREET","O","FIREARM",923,"SOUTHERN","LAKELAND",-76.64659,39.253024,null,"STREET",null,1
1542326400000,"17:10:00","3B","1500 E 33RD ST","ROBBERY - STREET","O",null,411,"NORTHEAST","COLDSTREAM HOMESTEAD",-76.594715,39.328278,null,"STREET",null,1
1542326400000,"22:51:00","3AF","6600 HARFORD RD","ROBBERY - STREET","O","FIREARM",424,"NORTHEAST","WESTFIELD",-76.552976,39.362179,null,"STREET",null,1
1542326400000,"18:50:00","3AK","4100 CHESTERFIELD AVE","ROBBERY - STREET","O","KNIFE",432,"NORTHEAST","BELAIR-EDISON",-76.561691,39.315228,null,"STREET",null,1
1542326400000,"22:31:00","3AF","3100 BELMONT AVE","ROBBERY - STREET","O","FIREARM",813,"SOUTHWEST","ROSEMONT",-76.6694750225,39.3032269597,null,"STREET",null,1
1542326400000,"19:07:00","3NF","5900 BRACKENRIDGE AVE","ROBBERY - STREET","O","FIREARM",523,"NORTHERN","HOMELAND",-76.6157426605,39.3620330172,null,"STREET",null,1
1542326400000,"15:00:00","3B","800 BATTERY AVE","ROBBERY - STREET","O",null,942,"SOUTHERN","FEDERAL HILL\/MONTGOM",-76.609902,39.28004,null,"STREET",null,1
1542326400000,"14:50:00","3B","800 BATTERY AVE","ROBBERY - STREET","O",null,942,"SOUTHERN","FEDERAL HILL\/MONTGOM",-76.609902,39.28004,null,"STREET",null,1
1542326400000,"14:02:00","3AF","400 N MILTON AVE","ROBBERY - STREET","O","FIREARM",221,"SOUTHEAST","MCELDERRY PARK",-76.58214,39.295657,null,"ALLEY",null,1
1542326400000,"14:30:00","3AO","2500 PENNSYLVANIA AVE","ROBBERY - STREET","O","OTHER",733,"WESTERN","PENN NORTH",-76.642748435,39.3102323727,null,"STREET","Western",1
1542240000000,"11:16:00","3NF","2000 ELGIN AV","ROBBERY - STREET","O","FIREARM",731,"WESTERN","MONDAWMIN",-76.65055,39.314004,null,"STREET",null,1
1542240000000,"12:25:00","3B","400 E NORTHERN PKWY","ROBBERY - STREET","O",null,522,"NORTHERN","LAKE-EVESHAM",-76.612898,39.364008,null,"STREET",null,1
1542240000000,"11:16:00","3NF","2000 ELGIN AV","ROBBERY - STREET","O","FIREARM",731,"WESTERN","MONDAWMIN",-76.65055,39.314004,null,"STREET",null,1
1542240000000,"18:00:00","3B","900 W BALTIMORE ST","ROBBERY - STREET","O",null,712,"WESTERN","POPPLETON",-76.632232,39.288893,null,"STREET",null,1
1542240000000,"20:00:00","3B","1900 MOUNT ROYAL TER","ROBBERY - STREET",null,null,133,"CENTRAL","RESERVOIR HILL",-76.625585824,39.3111519532,null,null,null,1
1542240000000,"14:29:00","3AK","1600 W NORTH AVE","ROBBERY - STREET","O","KNIFE",733,"WESTERN","PENN NORTH",-76.6434050204,39.3100573905,null,"STREET","Western",1
1542240000000,"20:20:00","3AF","700 PARK AVE","ROBBERY - STREET",null,"FIREARM",142,"CENTRAL","MOUNT VERNON",-76.618421,39.297455,null,null,null,1
1542153600000,"17:45:00","3B","4500 BOWLEYS LN","ROBBERY - STREET","O",null,443,"NORTHEAST","FRANKFORD",-76.5587645622,39.3255707852,null,"STREET",null,1
1542153600000,"15:50:00","3B","500 OLDTOWN MA","ROBBERY - STREET","O",null,312,"CENTRAL",null,-76.613439,39.292428,null,"STREET",null,1
1542153600000,"22:47:00","3B","200 E BALTIMORE ST","ROBBERY - STREET","O",null,111,"CENTRAL","DOWNTOWN",-76.611879,39.289629,null,"STREET",null,1
1542153600000,"23:00:00","3AF","4600 PATTERSON AVE","ROBBERY - STREET","O","FIREARM",631,"NORTHWEST","REISTERSTOWN STATION",-76.7089895193,39.3511942293,null,"STREET",null,1
1542153600000,"21:00:00","3AK","400 FONTHILL AVE","ROBBERY - STREET",null,"KNIFE",832,"SOUTHWEST","GWYNNS FALLS",-76.6634903433,39.2787175904,null,null,null,1
1542153600000,"21:12:00","3AF","2500 SOUTHDENE AVE","ROBBERY - STREET","O","FIREARM",923,"SOUTHERN","LAKELAND",-76.648420426,39.2544429381,null,"STREET",null,1
1542153600000,"22:52:00","3AF","3700 SEVEN MILE LN","ROBBERY - STREET","O","FIREARM",631,"NORTHWEST","FALLSTAFF",-76.7081989084,39.3671135493,null,"DRIVEWAY",null,1
1542153600000,"16:00:00","3B","3100 CLIFTMONT AVE","ROBBERY - STREET","O",null,434,"NORTHEAST","BELAIR-EDISON",-76.5751457223,39.3193899747,null,"STREET",null,1
1542153600000,"18:30:00","3AF","2500 W BALTIMORE","ROBBERY - STREET","O","FIREARM",842,"SOUTHWEST","SHIPLEY HILL",-76.6567129521,39.2877603414,null,"STREET",null,1
1542153600000,"14:35:00","3B","800 N PORT ST","ROBBERY - STREET","O",null,323,"EASTERN",null,-76.583138214,39.3002428918,null,"STREET","Eastern 2",1
1542153600000,"22:52:00","3AF","3700 SEVEN MILE LN","ROBBERY - STREET","O","FIREARM",631,"NORTHWEST","FALLSTAFF",-76.7081989084,39.3671135493,null,"DRIVEWAY",null,1
1542153600000,"20:45:00","3AF","2700 WEGWORTH LN","ROBBERY - STREET","O","FIREARM",923,"SOUTHERN","LAKELAND",-76.6435151321,39.2541573185,null,"STREET",null,1
1542153600000,"15:40:00","3AF","2800 SAINT LO DR","ROBBERY - STREET","I","FIREARM",431,"NORTHEAST","CLIFTON PARK",-76.587082,39.318769,null,"SCHOOL",null,1
1542153600000,"17:40:00","3AF","3400 FAIRVIEW AVE","ROBBERY - STREET","I","FIREARM",642,"NORTHWEST","FOREST PARK",-76.674708,39.321899,null,"ROW\/TOWNHOUSE-OCC",null,1
1542153600000,"22:06:00","3AF","6600 EBERLE DR","ROBBERY - STREET","O","FIREARM",631,"NORTHWEST","REISTERSTOWN STATION",-76.7087729596,39.3543785633,null,"STREET",null,1
1542153600000,"22:06:00","3AF","6600 EBERLE DR","ROBBERY - STREET","O","FIREARM",631,"NORTHWEST","REISTERSTOWN STATION",-76.7087729596,39.3543785633,null,"STREET",null,1
1542153600000,"21:57:00","3AF","4100 STOKES DR","ROBBERY - STREET","O","FIREARM",844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6856058907,39.3028642245,null,"STREET",null,1
1542153600000,"20:30:00","3AK","6800 PARK HEIGHTS AVE","ROBBERY - STREET","O","KNIFE",632,"NORTHWEST","CROSS COUNTRY",-76.701697957,39.3639546341,null,"STREET",null,1
1542067200000,"18:29:00","3AF","4400 MARBLE HALL RD","ROBBERY - STREET","O","FIREARM",413,"NORTHEAST","ORIGINAL NORTHWOOD",-76.5945736721,39.3429628247,null,"PARKING LOT-OUTSIDE",null,1
1542067200000,"18:00:00","3AF","2400 W NORTH AVE","ROBBERY - STREET",null,"FIREARM",731,"WESTERN","MONDAWMIN",-76.655696,39.30957,null,null,"Western",1
1542067200000,"16:07:00","3B","4600 FALLS RD","ROBBERY - STREET","O",null,541,"NORTHERN","ROLAND PARK",-76.6412158876,39.3464136678,null,"PARKING LOT-OUTSIDE",null,1
1542067200000,"12:32:00","3AF","400 E PATAPSCO AVE","ROBBERY - STREET","I","FIREARM",913,"SOUTHERN","BROOKLYN",-76.605382,39.237226,null,"DRUG STORE \/ MED  BL","Brooklyn",1
1542067200000,"04:00:00","3B","400 S GILMOR ST","ROBBERY - STREET","I",null,935,"SOUTHERN","NEW SOUTHWEST\/MOUNT CLARE",-76.642087,39.282847,null,"ROW\/TOWNHOUSE-OCC",null,1
1542067200000,"14:10:00","3B","800 BOND ST","ROBBERY - STREET","O",null,323,"EASTERN","GAY STREET",-76.5962881103,39.3000741511,null,"STREET",null,1
1542067200000,"21:05:00","3AF","2300 ORLEANS ST","ROBBERY - STREET","O","FIREARM",221,"SOUTHEAST","MCELDERRY PARK",-76.5844606983,39.2955699313,null,"STREET",null,1
1542067200000,"22:15:00","3B","4100 FORDLEIGH RD","ROBBERY - STREET","O",null,631,"NORTHWEST","REISTERSTOWN STATION",-76.7000590235,39.3542004501,null,"STREET",null,1
1542067200000,"23:55:00","3AF","3300 BURLEITH AVE","ROBBERY - STREET","O","FIREARM",611,"NORTHWEST","BURLEITH-LEIGHTON",-76.6601176806,39.3192366188,null,"STREET",null,1
1541980800000,"19:30:00","3AK","3100 PULASKI HWY","ROBBERY - STREET",null,"KNIFE",224,"SOUTHEAST","ELLWOOD PARK\/MONUMEN",-76.5735142399,39.2956419178,null,null,null,1
1541980800000,"15:20:00","3AF","200 E BALTIMORE ST","ROBBERY - STREET","O","FIREARM",111,"CENTRAL","DOWNTOWN",-76.612055,39.289623,null,"STREET",null,1
1541980800000,"11:00:00","3AF","2000 CLIPPER PARK RD","ROBBERY - STREET",null,"FIREARM",533,"NORTHERN","WOODBERRY",-76.6446828531,39.3318686434,null,null,null,1
1541980800000,"18:14:00","3B","0 POPPLETON ST","ROBBERY - STREET","O",null,931,"SOUTHERN","POPPLETON",-76.629944,39.287911,null,"STREET",null,1
1541980800000,"11:00:00","3AF","2000 CLIPPER PARK RD","ROBBERY - STREET","O","FIREARM",533,"NORTHERN","WOODBERRY",-76.6446828531,39.3318686434,null,"PARKING LOT-OUTSIDE",null,1
1541980800000,"18:30:00","3B","1100 BATTERY AVE","ROBBERY - STREET","O",null,943,"SOUTHERN","RIVERSIDE",-76.609874,39.277253,null,"STREET",null,1
1541980800000,"18:30:00","3B","1100 BATTERY AVE","ROBBERY - STREET","O",null,943,"SOUTHERN","RIVERSIDE",-76.609874,39.277253,null,"STREET",null,1
1541980800000,"22:20:00","3AF","6600 BELAIR RD","ROBBERY - STREET","O","FIREARM",445,"NORTHEAST","CEDMONT",-76.531018,39.354429,null,"PARKING LOT-OUTSIDE",null,1
1541894400000,"23:20:00","3AK","1200 W FAYETTE ST","ROBBERY - STREET","O","KNIFE",712,"WESTERN","POPPLETON",-76.637541,39.289814,null,"STREET",null,1
1541894400000,"16:25:00","3B","3300 ESTHER PL","ROBBERY - STREET","O",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.570965,39.294235,null,"OTHER - OUTSIDE",null,1
1541894400000,"21:30:00","3AF","3600 FALLS RD","ROBBERY - STREET","O","FIREARM",531,"NORTHERN","HAMPDEN",-76.635114,39.33143,null,"ALLEY",null,1
1541894400000,"19:00:00","3B","1700 N CHAPEL ST","ROBBERY - STREET","O",null,331,"EASTERN","BROADWAY EAST",-76.5909157568,39.3101253975,null,"STREET",null,1
1541894400000,"10:43:00","3AF","3300 LIBERTY HEIGHTS AVE","ROBBERY - STREET","O","FIREARM",643,"NORTHWEST","ASHBURTON",-76.6717009706,39.3242868257,null,"STREET",null,1
1541894400000,"17:45:00","3AF","3200 GREENMOUNT AVE","ROBBERY - STREET","I","FIREARM",513,"NORTHERN","BETTER WAVERLY",-76.6093868475,39.3274558694,null,"CONVENIENCE STORE",null,1
1541894400000,"23:45:00","3AF","2500 ASHTON ST","ROBBERY - STREET","O","FIREARM",841,"SOUTHWEST","MILL HILL",-76.655856,39.280368,null,"ALLEY",null,1
1541808000000,"03:00:00","3AF","600 CUMBERLAND ST","ROBBERY - STREET","O","FIREARM",733,"WESTERN","PENN NORTH",-76.6421773323,39.3089709372,null,"STREET","Western",1
1541808000000,"12:30:00","3AK","100 S PAYSON ST","ROBBERY - STREET","O","KNIFE",934,"SOUTHERN","CARROLLTON RIDGE",-76.648500114,39.2859936581,null,"STREET","Tri-District",1
1541808000000,"03:41:00","3AK","2500 GREENMOUNT AVE","ROBBERY - STREET","O","KNIFE",513,"NORTHERN","BETTER WAVERLY",-76.609428,39.318993,null,"STREET",null,1
1541808000000,"20:10:00","3AF","3700 W ROGERS AVE","ROBBERY - STREET","O","FIREARM",633,"NORTHWEST","ARLINGTON",-76.7067610424,39.3318212117,null,"STREET",null,1
1541808000000,"19:09:00","3AF","1500 BUSH ST","ROBBERY - STREET","O","FIREARM",932,"SOUTHERN","WASHINGTON VILLAGE",-76.634789,39.276034,null,"STREET",null,1
1541808000000,"18:45:00","3AF","5700 EASTBURY AVE","ROBBERY - STREET","O","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5487000958,39.3184381345,null,"STREET",null,1
1541808000000,"00:40:00","3AF","4100 WHITE AVE","ROBBERY - STREET","O","FIREARM",425,"NORTHEAST","GLENHAM-BELFORD",-76.545205,39.345141,null,"STREET",null,1
1541808000000,"17:00:00","3AO","2500 MADISON AVE","ROBBERY - STREET","O","OTHER",133,"CENTRAL","RESERVOIR HILL",-76.6389417533,39.3137111967,null,"STREET",null,1
1541808000000,"02:45:00","3AK","3100 BELAIR RD","ROBBERY - STREET","O","KNIFE",431,"NORTHEAST","CLIFTON PARK",-76.5750508519,39.3204912195,null,"STREET",null,1
1541721600000,"10:10:00","3B","5100 ARDMORE WAY","ROBBERY - STREET","O",null,426,"NORTHEAST","WALTHERSON",-76.5562989539,39.3377770817,null,"STREET",null,1
1541721600000,"14:55:00","3AF","100 W PRATT ST","ROBBERY - STREET","O","FIREARM",113,"CENTRAL","INNER HARBOR",-76.616391944,39.2864757921,null,"STREET",null,1
1541721600000,"03:14:00","3AF","3000 WOODRING AVE","ROBBERY - STREET","I","FIREARM",424,"NORTHEAST","WOODRING",-76.550266956,39.3645661448,null,"UNKNOWN",null,1
1541721600000,"20:11:00","3B","700 E PRATT ST","ROBBERY - STREET","O",null,112,"CENTRAL","INNER HARBOR",-76.6063948231,39.2868320147,null,"STREET",null,1
1541721600000,"18:29:00","3B","2200 TUCKER LN","ROBBERY - STREET","O",null,821,"SOUTHWEST","WAKEFIELD",-76.7011498308,39.3118834948,null,"STREET",null,1
1541721600000,"03:29:00","3B","700 N MILTON AVE","ROBBERY - STREET","O",null,323,"EASTERN","MILTON-MONTFORD",-76.58236045,39.2992159114,null,"STREET","Eastern 2",1
1541721600000,"02:00:00","3AK","700 E 23RD ST","ROBBERY - STREET","O","KNIFE",342,"EASTERN","EAST BALTIMORE MIDWA",-76.6076940211,39.3155202674,null,"STREET",null,1
1541721600000,"21:00:00","3B","3200 NOBLE ST","ROBBERY - STREET","O",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5718884336,39.2929911016,null,"STREET",null,1
1541721600000,"05:50:00","3AF","1600 FLEET ST","ROBBERY - STREET","O","FIREARM",213,"SOUTHEAST","FELLS POINT",-76.5951574076,39.2845101835,null,"STREET",null,1
1541721600000,"01:45:00","3AF","800 GLADE CT","ROBBERY - STREET","O","FIREARM",913,"SOUTHERN","BROOKLYN",-76.6007104474,39.2296117361,null,"STREET",null,1
1541721600000,"02:35:00","3AF","400 S EATON ST","ROBBERY - STREET","O","FIREARM",231,"SOUTHEAST","HUDSON-HIGHLANDTOWN",-76.565381,39.287574,null,"STREET",null,1
1541721600000,"02:10:00","3AF","100 N CONKLING ST","ROBBERY - STREET","O","FIREARM",223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.5674673746,39.2908179484,null,"STREET",null,1
1541635200000,"18:00:00","3AF","6200 BROOK AVE","ROBBERY - STREET","O","FIREARM",425,"NORTHEAST","GLENHAM-BELFORD",-76.5370314551,39.3506427969,null,"STREET",null,1
1541635200000,"21:55:00","3AF","3800 BLK E PRATT ST","ROBBERY - STREET","O","FIREARM",223,"SOUTHEAST",null,-76.5654495065,39.2903645034,null,"STREET",null,1
1541635200000,"20:48:00","3AF","4700 ELISON AVE","ROBBERY - STREET","O","FIREARM",442,"NORTHEAST","PARKSIDE",-76.5557544615,39.3223079486,null,"PARKING LOT-OUTSIDE",null,1
1541635200000,"23:00:00","3AF","4100 PATTERSON AVE","ROBBERY - STREET","O","FIREARM",631,"NORTHWEST","REISTERSTOWN STATION",-76.703035994,39.355742919,null,"STREET",null,1
1541635200000,"23:00:00","3AF","5500 REISTERSTOWN RD","ROBBERY - STREET","O","FIREARM",623,"NORTHWEST","WOODMERE",-76.6902604954,39.3476624796,null,"STREET",null,1
1541635200000,"05:50:00","3AF","4000 CEDARDALE RD","ROBBERY - STREET","O","FIREARM",643,"NORTHWEST","EAST ARLINGTON",-76.6699976091,39.3331063711,null,"STREET",null,1
1541635200000,"22:40:00","3AF","3400 W SARATOGA ST","ROBBERY - STREET","O","FIREARM",843,"SOUTHWEST","ALLENDALE",-76.6741588268,39.2902404122,null,"STREET",null,1
1541635200000,"21:20:00","3AF","6500 WALTHER AVE","ROBBERY - STREET","O","FIREARM",425,"NORTHEAST","ROSEMONT AVENUE",-76.5411689516,39.3566103824,null,"PARKING LOT-OUTSIDE",null,1
1541635200000,"21:20:00","3AF","6500 WALTHER AVE","ROBBERY - STREET","O","FIREARM",425,"NORTHEAST","ROSEMONT AVENUE",-76.5411689516,39.3566103824,null,"PARKING LOT-OUTSIDE",null,1
1541635200000,"21:36:00","3AF","500 BLK RAPPOLLA ST","ROBBERY - STREET","O","FIREARM",233,"SOUTHEAST",null,-76.5529884228,39.2867319966,null,"STREET",null,1
1541635200000,"14:40:00","3AF","0 LIGHT ST","ROBBERY - STREET","I","FIREARM",111,"CENTRAL","DOWNTOWN",-76.613687,39.288015,null,"RETAIL\/SMALL BUSINES",null,1
1541635200000,"15:52:00","3AF","0 E 21ST ST","ROBBERY - STREET","O","FIREARM",514,"NORTHERN","MOUNT PLEASANT PARK",-76.616162,39.313282,null,"STREET",null,1
1541635200000,"22:00:00","3AF","3800 BLK E PRATT ST","ROBBERY - STREET","O","FIREARM",223,"SOUTHEAST",null,-76.5654495065,39.2903645034,null,"STREET",null,1
1541635200000,"22:00:00","3AF","3800 BLK E PRATT ST","ROBBERY - STREET",null,"FIREARM",223,"SOUTHEAST",null,-76.5654495065,39.2903645034,null,null,null,1
1541548800000,"21:10:00","3AO","1000 WOODSON RD","ROBBERY - STREET","O","OTHER",522,"NORTHERN","LAKE WALKER",-76.600727,39.370455,null,"STREET",null,1
1541548800000,"20:50:00","3AF","3000 GREENMOUNT AVE","ROBBERY - STREET","O","FIREARM",513,"NORTHERN","ABELL",-76.609451,39.324809,null,"STREET",null,1
1541548800000,"16:00:00","3AK","1500 HAVENWOOD RD","ROBBERY - STREET","O","KNIFE",412,"NORTHEAST","HILLEN",-76.5930817747,39.3406520402,null,"ALLEY",null,1
1541548800000,"20:45:00","3AF","1500 N SMALLWOOD ST","ROBBERY - STREET","O","FIREARM",741,"WESTERN","EASTERWOOD",-76.652439,39.305739,null,"STREET",null,1
1541548800000,"12:05:00","3B","100 ALBEMARLE ST","ROBBERY - STREET","O",null,211,"SOUTHEAST","JONESTOWN",-76.603882,39.288569,null,"STREET",null,1
1541548800000,"16:40:00","3B","0 E NORTH AVE","ROBBERY - STREET","O",null,141,"CENTRAL","CHARLES NORTH",-76.616518,39.31102,null,"STREET",null,1
1541548800000,"20:53:00","3AF","5200 FENWICK AVE","ROBBERY - STREET","O","FIREARM",415,"NORTHEAST","PERRING LOCH",-76.5863896917,39.3514975372,null,"STREET",null,1
1541548800000,"19:30:00","3AF","2700 PELHAM AVE","ROBBERY - STREET","O","FIREARM",432,"NORTHEAST","BELAIR-EDISON",-76.573898,39.326759,null,"STREET",null,1
1541462400000,"13:56:00","3B","3400 EDMONDSON AVE","ROBBERY - STREET","O",null,844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6743458194,39.2941511464,null,"STREET",null,1
1541462400000,"10:00:00","3AK","100 W NORTH AVE","ROBBERY - STREET","O","KNIFE",141,"CENTRAL","CHARLES NORTH",-76.6181236428,39.3111433718,null,"STREET",null,1
1541462400000,"12:19:00","3B","300 N ROBINSON ST","ROBBERY - STREET","O",null,224,"SOUTHEAST","ELLWOOD PARK\/MONUMEN",-76.5729393763,39.2958661785,null,"STREET",null,1
1541462400000,"15:40:00","3NO","500 S WICKHAM RD","ROBBERY - STREET","O","OTHER",833,"SOUTHWEST","BEECHFIELD",-76.6973158506,39.2768558388,null,"PARKING LOT-OUTSIDE",null,1
1541462400000,"21:35:00","3AF","3300 W STRATHMORE AVE","ROBBERY - STREET","O","FIREARM",632,"NORTHWEST","CROSS COUNTRY",-76.6918015458,39.3618467316,null,"STREET",null,1
1541462400000,"21:35:00","3AF","3300 W STRATHMORE AVE","ROBBERY - STREET","O","FIREARM",632,"NORTHWEST","CROSS COUNTRY",-76.6918015458,39.3618467316,null,"STREET",null,1
1541462400000,"15:05:00","3B","3300 ERDMAN AVE","ROBBERY - STREET","O",null,432,"NORTHEAST","BELAIR-EDISON",-76.571845,39.32052,null,"GAS STATION","Northeastern",1
1541462400000,"00:33:00","3AF","3700 LEVERTON AVE","ROBBERY - STREET","O","FIREARM",223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.566756,39.291927,null,"STREET",null,1
1541462400000,"02:20:00","3B","5200 BELAIR RD","ROBBERY - STREET","O",null,443,"NORTHEAST","FRANKFORD",-76.553269,39.336964,null,"DRIVEWAY",null,1
1541376000000,"21:00:00","3AF","300 N CHARLES ST","ROBBERY - STREET","O","FIREARM",111,"CENTRAL","DOWNTOWN",-76.6153810055,39.2924879116,null,"STREET",null,1
